anime_id,name,genre,episodes,rating
3958,Kannagi,"Comedy, School, Shounen, Supernatural",13,7.43
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",51,7.65
30749,Saijaku Muhai no Bahamut,"Action, Ecchi, Fantasy, Harem, Mecha, Romance, School, Supernatural",12,6.87
7148,Ladies versus Butlers!,"Comedy, Ecchi, Harem, Romance, School, Seinen",12,6.87
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",12,8.15
9330,Dragon Crisis!,"Action, Magic, Romance, School, Seinen, Supernatural",12,6.93
6166,Asobi ni Iku yo!,"Comedy, Ecchi, Harem, Romance, Sci-Fi",12,6.87
21353,Tokyo ESP,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",12,6.64
8557,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",12,7.6
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",12,7.63
3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",25,8.02
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",26,7.97
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",22,7.78
31376,Flying Witch,"Comedy, Magic, Shounen, Slice of Life, Supernatural",12,7.65
22687,Terra Formars,"Action, Drama, Horror, Sci-Fi, Seinen, Space",13,7.14
3342,Mnemosyne: Mnemosyne no Musume-tachi,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural",6,7.5
3667,Strike Witches,"Action, Ecchi, Magic, Military, Sci-Fi",12,7.15
50,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",24,7.45
16668,Kakumeiki Valvrave,"Action, Mecha, Space",12,7.31
93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",50,7.93
22135,Ping Pong The Animation,"Psychological, Seinen, Sports",11,8.67
22663,Seiken Tsukai no World Break,"Action, Fantasy, Harem, Romance, School, Supernatural",12,7.16
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",12,7.51
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",12,7.29
10155,Dog Days,"Action, Adventure, Fantasy, Magic",13,7.21
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",24,7.68
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",13,8.75
20847,Seitokai Yakuindomo*,"Comedy, School, Shounen, Slice of Life",13,7.84
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",26,8.33
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",26,8.37
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",12,7.05
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",12,7.01
29758,Taboo Tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",12,6.11
22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo",12,7.8
195,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",12,7.35
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,12,7.49
12467,Nazo no Kanojo X,"Ecchi, Romance, School, Seinen",13,7.4
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",10,7.28
10578,C³,"Action, Comedy, Ecchi, School, Supernatural",12,6.88
21511,Kantai Collection: KanColle,"Action, Military, School, Sci-Fi, Slice of Life",12,7.04
9863,SKET Dance,"Comedy, School, Shounen",77,8.36
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",13,7.06
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",12,7.32
21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",11,7.33
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",12,8.1
21939,Mushishi Zoku Shou,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",10,8.8
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",13,8.67
31405,Joker Game,"Drama, Historical, Military",12,7.21
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",13,8.46
31339,Drifters,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",12,7.93
32995,Yuri!!! on Ice,"Comedy, Sports",12,8.61
174,Tenjou Tenge,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",24,7.1
4186,Chrome Shelled Regios,"Action, Adventure, Fantasy, School, Sci-Fi",24,7.57
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",12,8.18
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",24,8.27
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",25,8.12
6201,Princess Lover!,"Comedy, Ecchi, Harem, School",12,7.03
9936,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",12,6.69
19769,Mahou Sensou,"Action, Fantasy, Magic",12,6.18
97,Last Exile,"Action, Adventure, Sci-Fi",26,7.94
240,Genshiken,"Comedy, Parody, Slice of Life",12,7.76
14131,Girls und Panzer,"Military, School",12,7.66
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",26,7.51
5030,Maria†Holic,"Comedy, Parody, School, Shoujo Ai",12,7.18
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",26,8.38
210,Ranma ½,"Comedy, Fantasy, Martial Arts, Slice of Life",161,7.87
2963,Minami-ke,"Comedy, School, Slice of Life",13,7.81
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",13,7.37
469,Karin,"Comedy, Romance, School, Shounen, Vampire",24,7.33
21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",12,7.22
12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",12,6.43
134,Gunslinger Girl,"Action, Drama, Military, Psychological, Sci-Fi",13,7.55
24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",73,7.75
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",26,8.24
13599,Robotics;Notes,"Drama, Mystery, School, Sci-Fi",22,7.43
30911,Tales of Zestiria the X,"Action, Adventure, Fantasy",12,7.6
3655,Nabari no Ou,"Action, Comedy, Drama, Fantasy, Shounen, Supernatural",26,7.44
18229,Gatchaman Crowds,"Adventure, Sci-Fi",12,7.47
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",12,8.43
17513,Diabolik Lovers,"Harem, School, Shoujo, Vampire",12,5.81
20047,Sakura Trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",12,7.2
8129,Kuragehime,"Comedy, Josei, Slice of Life",11,8.24
16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",13,7.36
21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",12,7.37
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",12,7.21
48,.hack//Sign,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",26,7.14
5909,Seitokai no Ichizon,"Comedy, Harem, Parody, School",12,7.52
4999,Asu no Yoichi!,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",12,7.02
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",4,8.21
30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",-1,7.4
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",10,8.08
14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School",12,6.78
27,Trinity Blood,"Action, Supernatural, Vampire",24,7.44
5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",13,7.61
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,"Action, Mecha, Military, Mystery, Police, Sci-Fi, Seinen",26,8.57
5300,Zoku Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",13,8.64
28977,Gintama°,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",51,9.25
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",13,7.28
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",-1,8.25
27991,K: Return of Kings,"Action, Super Power, Supernatural",13,7.82
2926,Myself; Yourself,"Drama, Romance, School",13,7.41
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",12,8.23
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Comedy, Ecchi, Fantasy, Romance",12,7.07
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",11,8.18
10213,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",12,7.02
6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",97,7.95
32438,Mayoiga,"Drama, Horror, Mystery, Psychological",12,5.8
13535,Binbougami ga!,"Comedy, Parody, Shounen, Supernatural",13,7.88
10521,Working&#039;!!,"Comedy, Slice of Life",13,7.98
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",12,8.08
19775,Sidonia no Kishi,"Action, Mecha, Sci-Fi, Seinen, Space",12,7.87
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",12,6.73
2129,True Tears,"Drama, Romance, School",13,7.55
6324,Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",12,7.19
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",24,8.25
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",50,7.37
2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",25,8.24
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",13,8.07
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",12,7.2
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",51,7.61
6211,Tokyo Magnitude 8.0,Drama,11,8.19
16009,Kamisama no Inai Nichiyoubi,"Fantasy, Mystery",12,7.53
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Seinen, Slice of Life",13,7.55
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",12,6.74
7785,Yojouhan Shinwa Taikei,"Mystery, Psychological, Romance",11,8.65
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",10,8.37
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",24,7.78
5356,Canaan,"Action, Seinen",13,7.4
20057,Space☆Dandy,"Comedy, Sci-Fi, Space",13,7.86
15379,Kotoura-san,"Comedy, Drama, Romance, School",12,7.36
22877,Seirei Tsukai no Blade Dance,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Supernatural",12,7.15
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",5,8.11
1222,Bokura ga Ita,"Drama, Romance, Shoujo, Slice of Life",26,7.54
5525,07-Ghost,"Action, Demons, Fantasy, Magic, Military, Shoujo",25,7.41
1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",25,7.97
4896,Umineko no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural",26,7.34
61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",26,7.35
19429,Akuma no Riddle,"Action, School, Shoujo Ai",12,6.82
12291,Acchi Kocchi (TV),"Comedy, Romance, School, Seinen, Slice of Life",12,7.65
16417,Tamako Market,"Comedy, Slice of Life",12,7.35
64,Rozen Maiden,"Action, Comedy, Drama, Magic, Seinen",12,7.57
32105,Sousei no Onmyouji,"Action, Fantasy, Shounen, Supernatural",50,7.11
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",50,8.25
8424,MM!,"Comedy, Ecchi, Harem, School",12,7.36
31163,Dimension W,"Action, Sci-Fi, Seinen",12,7.36
2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",52,7.75
10568,Kamisama no Memochou,Mystery,12,7.7
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",24,8.18
8086,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Magic, Shounen",24,7.83
19369,Outbreak Company,"Comedy, Fantasy, Harem, Parody",12,7.52
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",224,7.57
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",12,8.12
6773,Shakugan no Shana III (Final),"Action, Drama, Fantasy, Romance, Supernatural",24,7.73
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",12,7.7
20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",12,7.59
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",12,8.05
20689,Hamatora The Animation,"Comedy, Mystery, Super Power",12,7.41
12365,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",25,8.71
6682,11eyes,"Action, Ecchi, Super Power, Supernatural",12,6.49
15085,Amnesia,"Fantasy, Josei, Mystery, Romance",12,6.39
27989,Hibike! Euphonium,"Drama, Music, School",13,8.03
177,Tsubasa Chronicle,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",26,7.67
4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",25,8.28
10588,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",25,7.68
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",12,7.61
11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",13,7.03
1292,Afro Samurai,"Action, Adventure, Samurai",5,7.41
13663,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",12,7.82
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",25,7.76
17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",12,7.39
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Comedy, Ecchi, Game, Romance, School",12,7.17
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",24,8.16
12413,Jormungand,"Action, Adventure, Seinen",12,7.96
323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",13,7.74
13655,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",26,7.64
6114,Rainbow: Nisha Rokubou no Shichinin,"Drama, Historical, Seinen, Thriller",26,8.64
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",12,7.7
24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life",12,7.71
32998,91 Days,"Action, Drama, Historical",12,7.93
60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",24,7.8
6512,Nyan Koi!,"Comedy, Harem, Romance",12,7.39
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",12,8.3
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",12,7.77
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",12,7.34
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",12,7.78
23673,Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo",12,7.47
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",12,6.73
6500,Seikon no Qwaser,"Action, Ecchi, Seinen, Super Power, Supernatural",24,6.82
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",12,7.38
530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",46,7.71
10396,Ben-To,"Action, Comedy, Martial Arts",12,7.49
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",12,8.48
6205,Kämpfer,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",12,6.73
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",12,7.86
25835,Shirobako,"Comedy, Drama",24,8.49
18247,IS: Infinite Stratos 2,"Action, Comedy, Harem, Mecha, Sci-Fi",12,6.82
10495,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",12,7.7
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",26,8.4
27655,Aldnoah.Zero 2nd Season,"Action, Mecha, Sci-Fi, Space",12,7.15
9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",12,7.33
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",26,8.03
68,Black Cat,"Adventure, Comedy, Sci-Fi, Shounen, Super Power",23,7.52
22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",13,7.94
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",24,8.11
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",12,8.12
9969,Gintama&#039;,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",51,9.16
10030,Bakuman. 2nd Season,"Comedy, Drama, Romance, Shounen",25,8.53
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",13,7.36
28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",25,7.88
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",12,7.97
20031,D-Frag!,"Comedy, Game, School, Seinen",12,7.75
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",12,7.25
15051,Love Live! School Idol Project,"Music, School, Slice of Life",13,7.7
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",13,8.06
23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",12,7.69
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",12,7.25
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",13,7.32
189,Love Hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",24,7.28
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",24,8.08
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller",11,7.44
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",23,8.46
8676,Amagami SS,"Comedy, Romance, School, Slice of Life",25,7.57
30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",12,7.93
8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",13,7.79
263,Hajime no Ippo,"Comedy, Drama, Shounen, Sports",75,8.83
28825,Himouto! Umaru-chan,"Comedy, School, Seinen, Slice of Life",12,7.55
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",25,8.32
79,Shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",24,7.31
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",26,8.16
9367,Freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",12,7.2
21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",12,7.9
21431,Gokukoku no Brynhildr,"Drama, Mystery, Sci-Fi, Seinen",13,7.09
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",13,7.78
7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",13,7.71
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",24,8.17
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",12,7.44
20853,Hitsugi no Chaika,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",12,7.47
2104,Seto no Hanayome,"Comedy, Parody, Romance, School",26,7.95
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",13,7.27
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",13,7.78
136,Hunter x Hunter,"Action, Adventure, Shounen, Super Power",62,8.48
1726,Devil May Cry,"Action, Demons, Fantasy",12,7.15
10161,No.6,"Action, Sci-Fi",11,7.76
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",13,7.03
30544,Gakusen Toshi Asterisk,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",12,7.14
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",12,6.78
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",64,7.83
12549,"Dakara Boku wa, H ga Dekinai.","Comedy, Ecchi, Romance, Supernatural",12,6.96
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",12,7.7
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",13,7.64
66,Azumanga Daioh,"Comedy, School, Slice of Life",26,8.06
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",12,8.21
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",24,7.8
32542,Sakamoto desu ga?,"Comedy, School, Seinen",12,7.67
202,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",26,7.93
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",12,8.17
8630,Hidan no Aria,"Action, Comedy, Romance, School",12,7.13
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",12,7.11
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",12,7.95
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",26,7.79
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",12,6.72
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",4,8.06
3470,Special A,"Comedy, Romance, School, Shoujo",24,7.78
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",12,7.77
4975,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",12,6.62
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",12,8.03
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",25,8.68
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",13,7.67
24,School Rumble,"Comedy, Romance, School, Shounen",26,8.06
28891,Haikyuu!! Second Season,"Comedy, Drama, School, Shounen, Sports",25,8.93
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School",10,7.55
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",10,7.78
27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",12,7.5
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",70,8.18
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",12,7.39
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",54,7.89
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",12,7.4
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",13,7.98
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",24,7.84
24415,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",25,8.62
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",24,7.79
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",13,8.5
19163,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",10,7.5
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",12,7.76
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",12,7.78
101,Air,"Drama, Romance, Slice of Life, Supernatural",13,7.48
6956,Working!!,"Comedy, Slice of Life",13,7.82
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",12,8.15
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",13,8.13
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",12,7.84
14719,JoJo no Kimyou na Bouken (TV),"Action, Adventure, Shounen, Supernatural, Vampire",26,8.51
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",12,7.71
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",13,7.53
27631,God Eater,"Action, Fantasy, Military, Sci-Fi",13,7.55
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",12,7.18
28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",12,7.91
32182,Mob Psycho 100,"Action, Comedy, Slice of Life, Supernatural",12,8.55
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",12,7.53
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",12,8.12
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",26,8.47
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",25,7.69
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",13,7.43
10162,Usagi Drop,"Josei, Slice of Life",11,8.56
392,Yuu☆Yuu☆Hakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",112,8.47
877,Nana,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",47,8.55
31798,Kiznaiver,"Drama, Sci-Fi",12,7.67
4752,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",13,7.53
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",12,7.21
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",8,7.07
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",24,8.11
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",12,7.46
30015,ReLIFE,"Romance, School, Slice of Life",13,8.24
1519,Black Lagoon: The Second Barrage,"Action, Seinen",12,8.3
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",12,7.21
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",13,7.24
1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",24,7.5
17074,Monogatari Series: Second Season,"Comedy, Mystery, Romance, Supernatural, Vampire",26,8.8
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",13,8.45
