anime_id,name,genre,episodes,rating,members
23251,Gugure! Kokkuri-san,"Comedy, Shounen, Supernatural",12,7.69,87824
23259,Gundam: G no Reconguista,"Action, Mecha, Sci-Fi, Space",26,5.86,16538
23269,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",12,7.63,33295
23273,Shigatsu wa Kimi no Uso,"Drama, Music, Romance, School, Shounen",22,8.92,416397
23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",12,7.69,155795
23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",11,7.6,228435
23283,Zankyou no Terror,"Psychological, Thriller",11,8.26,342893
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",12,8.24,292622
23309,Rail Wars!,"Action, Ecchi, Police",12,6.47,85487
23311,Garo: Honoo no Kokuin,"Action, Demons, Fantasy, Magic, Supernatural",24,7.51,64214
23313,Zettai Zetsumei Dangerous Jiisan,"Comedy, Kids",33,5.82,76
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",25,7.66,215817
23325,Shirogane no Ishi: Argevollen,"Action, Mecha",24,6.56,30770
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",13,8.27,60918
23333,DRAMAtical Murder,"Action, Psychological, Sci-Fi, Super Power",12,6.32,80121
23347,Gan to Gon,"Comedy, Kids",260,6.7,61
23349,Kirin Monoshiri Yakata,Kids,1565,5.56,116
23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",25,8,153
23375,Minarai Diva,Music,10,5.73,982
23393,Shin Don Chuck Monogatari,"Adventure, Kids, Slice of Life",73,6.48,103
23409,Duel Masters VS,"Action, Adventure, Comedy, Shounen",49,6.27,374
23421,Re:␣Hamatora,"Comedy, Mystery, Super Power",12,7.48,73903
23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",12,6.39,9385
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",32,5.72,162
23539,Gudetama,"Comedy, Kids",Unknown,7.36,2348
23551,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,"Comedy, Slice of Life",12,5.95,6220
23555,Neko no Dayan,"Kids, Magic",52,5.38,297
23587,The iDOLM@STER Cinderella Girls,"Comedy, Drama, Music",13,7.2,33042
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",22,5,72
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",12,8.26,64230
23673,Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo",12,7.47,145439
23721,Carino Coni,"Fantasy, Kids",26,6.93,99
23737,Neko Pitcher,"Comedy, Kids, Sports",51,7.13,308
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",24,8.42,331627
23787,Hi☆sCoool! SeHa Girls,"Comedy, Game",13,6.6,7440
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",50,7.3,74
23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",24,5.17,76
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",13,8.31,222994
23897,Lovely Movie: Itoshi no Muco,Slice of Life,20,6.37,503
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,22,5.58,293
23915,The Adventures of Hello Kitty &amp; Friends,"Fantasy, Kids",52,5.08,117
23945,Majimoji Rurumo,"Comedy, Ecchi, Fantasy, Magic, School, Shounen",12,6.94,38952
23973,Fuku-chan,"Kids, Slice of Life",71,5,56
24011,Lance N&#039; Masques,Fantasy,12,5.73,31827
24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",12,7.28,61228
24037,Selector Spread WIXOSS,"Game, Psychological",12,7.52,42918
24041,Jarujio Animal,"Adventure, Comedy, Parody",10,8.33,57
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",12,6.75,39165
24121,Patta Potta Monta,"Comedy, Kids, Slice of Life",26,5.6,56
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",12,7.05,99133
24135,Nobunaga Concerto,"Historical, Romance, Shounen",10,7.79,25167
24211,Orenchi no Furo Jijou,"Comedy, Fantasy, Shoujo",13,7.15,47157
24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",10,7.33,91049
24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",24,8.28,50778
24403,Nyanpuku Nyaruma,Comedy,Unknown,4,176
24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",73,7.75,106872
24415,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",25,8.62,184525
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",25,6.29,407
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",12,7.74,220573
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",13,7.28,114612
24465,Heli-Tako Puu-chan,"Comedy, Kids",42,6.86,61
24625,Gundam Build Fighters Try,"Action, Mecha, Sci-Fi",25,7.53,17946
24629,Koufuku Graffiti,"Comedy, Seinen, Slice of Life",12,6.84,46093
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",115,7.5,104
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",50,6.31,15313
24701,Mushishi Zoku Shou 2nd Season,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",10,8.88,75894
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",12,7.71,192171
24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen",12,6.76,66868
24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life",12,7.71,140094
24775,Koishite!! Namashi-chan,"Kids, Slice of Life",Unknown,6.14,112
24793,Bloody Bunny,Comedy,26,5.26,170
24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",22,8.2,312654
24835,Mobile Suit Gundam-san,"Comedy, Mecha, Parody",13,6.25,3598
24845,Nyanfuru,"Comedy, Music",Unknown,5.54,159
24855,Girlfriend (Kari),"School, Slice of Life",12,6.03,24338
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",12,6.44,59544
24875,Barnacle Lou,Kids,52,6.33,61
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"Action, Mecha, Sci-Fi, Seinen, Space",12,7.95,57665
24909,Kaitou Joker,"Adventure, Comedy, Mystery, Shounen",13,6.92,6352
24969,Sumiko (TV),"Comedy, Kids, Slice of Life",8,4.07,108
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",24,8.23,216674
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",40,5.88,62
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,"Comedy, Drama, Historical",30,5.25,66
25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,"Comedy, Ecchi, Harem, Romance, School",12,7.06,77774
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",22,6.38,70
25157,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",12,7.43,208796
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",12,7.34,144370
25183,Gangsta.,"Action, Drama, Seinen",12,7.5,210752
25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",12,6.57,81870
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",12,6.78,168811
25429,Isuca,"Action, Comedy, Ecchi, Romance, School, Seinen, Supernatural",10,6.17,63638
25503,Fuusen Inu Tinny,"Adventure, Kids",26,5.89,151
25517,Magic Kaito 1412,"Adventure, Comedy, Romance, Shounen",24,7.95,43545
25519,Yuuki Yuuna wa Yuusha de Aru,"Drama, Fantasy, Magic, Slice of Life",12,7.52,59192
25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",13,6.5,53
25607,Sekai no Fushigi Tanken Series,"Adventure, Fantasy, Historical",10,6.2,50
25609,Genki Genki Non-tan,"Kids, Music",15,6.17,56
25611,Genki Genki Non-tan (2004),"Kids, Music",10,6,53
25615,Genki Genki Non-tan (2006),"Kids, Music",10,6,53
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",12,8.16,39866
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",12,8.28,91796
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,"Adventure, Fantasy, Kids",26,7.29,292
25731,Cross Ange: Tenshi to Ryuu no Rondo,"Action, Mecha, Sci-Fi",25,7.47,75807
25777,Shingeki no Kyojin Season 2,"Action, Drama, Fantasy, Shounen, Super Power",Unknown,,170054
25809,Ore-tachi Ijiwaru Kei,Comedy,14,5.71,101
25835,Shirobako,"Comedy, Drama",24,8.49,146895
25859,Re-Kan!,"Comedy, School, Seinen, Supernatural",13,6.83,37544
25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",12,6.66,48310
25879,Working!!!,"Comedy, Romance, Slice of Life",13,8.18,80763
25939,Mahou Shoujo Lyrical Nanoha ViVid,"Action, Adventure, Magic",12,6.81,11952
25965,Backkom 2,"Comedy, Kids",52,6.31,162
25967,Backkom Sports,"Comedy, Kids, Sports",52,6.21,131
25999,Minna Atsumare! Falcom Gakuen SC,"Comedy, Parody, School, Seinen",12,6.09,1366
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,"Action, Adventure, Drama, Shounen, Supernatural",24,8.6,93657
26085,Military!,"Comedy, Ecchi, Military, Seinen, Slice of Life",12,5.91,19761
26087,Mama Ohanashi Kikasete,"Fantasy, Kids",15,7.4,59
26089,Gutchonpa Omoshiro Hanashi,Kids,5,6.67,44
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",26,4.56,111
26165,Yuri Kuma Arashi,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai",12,7.19,48549
26243,Owari no Seraph,"Action, Drama, Shounen, Supernatural, Vampire",12,7.65,315630
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Seinen, Slice of Life",13,7.55,122271
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",16,6.77,62601
26395,Teekyuu 4,"Comedy, Shounen, Sports",12,6.88,10094
26441,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",12,7.29,75460
26443,Triage X,"Action, Adventure, Ecchi, Shounen",10,6.44,59632
26453,Tribe Cool Crew,"Music, School",50,7.05,3334
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",100,5,53
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",28,5.75,62
27441,Show By Rock!!,"Comedy, Music",12,7.17,32061
27451,Porong Porong Pororo 2,Kids,52,5.57,62
27453,Pororo-wa Noraehaeyo,"Kids, Music",14,5.36,55
27455,Porong Porong Pororo 3,"Kids, Sci-Fi",52,5.42,60
27457,Porong Porong Pororo 4,"Cars, Kids",26,5.25,65
27459,Porong Porong Pororo 5,"Cars, Kids",26,5.63,66
27461,Pororo&#039;s English Show,"Kids, Music",13,5.31,53
27467,Yoligongju Loopy,"Kids, Magic",6,5.47,62
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),"Comedy, Fantasy",12,5.53,236
27521,Gra-P &amp; Rodeo,"Comedy, Music",61,5.6,163
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life",10,7.39,42499
27551,Deko Boko Friends,"Comedy, Kids",Unknown,7.14,61
27589,47 Todoufuken,"Comedy, Kids",26,5.61,112
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",14,6.02,273
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",12,6.47,4967
27631,God Eater,"Action, Fantasy, Military, Sci-Fi",13,7.55,192433
27655,Aldnoah.Zero 2nd Season,"Action, Mecha, Sci-Fi, Space",12,7.15,149364
27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",25,8.2,36251
27681,Sasurai-kun,"Comedy, Slice of Life",13,6,57
27687,Oshiri Kajiri Mushi (TV) 3rd Season,"Comedy, Kids",10,5.48,335
27693,Heart Cocktail,"Romance, Seinen",77,6.36,150
27721,Kasumin,"Fantasy, Kids",26,6.64,236
27723,Kasumin 2nd Season,"Fantasy, Kids",26,6.36,104
27727,Binan Koukou Chikyuu Bouei-bu LOVE!,"Comedy, Magic, School, Slice of Life",12,7.11,45873
27737,Battle Spirits: Burning Soul,"Action, Kids",51,6.92,1811
27741,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",13,6.66,3800
27757,Anisava,"Comedy, Romance, Slice of Life",13,5.93,176
27775,Plastic Memories,"Drama, Romance, Sci-Fi",13,7.95,213493
27783,Sword Gai (TV),Seinen,Unknown,,6474
27785,Doamaiger D,"Action, Comedy, Mecha",13,5.34,929
27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",12,7.5,180686
27811,Shaolin Wuzang,"Action, Demons, Historical, Martial Arts, Samurai, Supernatural",26,7.19,151
27815,Cardfight!! Vanguard G,"Action, Game, Shounen",48,6.9,4960
27829,Heavy Object,"Action, Mecha, Military, Sci-Fi",24,7.41,68382
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",12,8.12,132506
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",12,8.23,115295
27899,Tokyo Ghoul √A,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",12,7.52,408357
27927,Urawa no Usagi-chan,"Comedy, School, Slice of Life",12,5.45,8554
27943,Nano Invaders,"Action, Adventure, Shounen, Super Power",52,7.08,519
27947,Lupin III (2015),"Action, Adventure, Comedy, Shounen",24,7.97,16938
27965,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",24,6,52
27989,Hibike! Euphonium,"Drama, Music, School",13,8.03,134694
27991,K: Return of Kings,"Action, Super Power, Supernatural",13,7.82,114904
28013,Macross Δ,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",26,7.34,30308
28019,Slippy Dandy,"Action, Kids, Mystery",4,5.75,50
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",4,8.21,111009
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",16,5.75,96
28087,Ehon Yose,"Historical, Horror, Kids",50,5.25,99
28089,Oyo Neko Bunyan,"Comedy, Kids",31,6,51
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",13,7.88,336349
28145,Johnny Cypher,"Action, Adventure, Sci-Fi",130,6.86,74
28155,Yoru no Yatterman,"Action, Adventure, Comedy, Drama",12,6.6,22662
28171,Shokugeki no Souma,"Ecchi, School, Shounen",24,8.61,348951
28201,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",13,5.45,93
28207,Ketsuekigata-kun! 2,Comedy,12,6.74,2265
28221,Etotama,"Action, Comedy, Fantasy",12,7.04,36463
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",12,8.33,383914
28247,Pankis! 2-jigen,"Comedy, Music",24,6.08,331
28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",25,7.88,152811
28283,Sengoku Musou,"Action, Historical, Samurai",12,6.67,13272
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",24,8.11,200833
28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",12,7.32,64307
28391,Ao no Kanata no Four Rhythm,"Drama, School, Sci-Fi, Sports",12,6.98,72174
28401,Q Transformers: Kaette Kita Convoy no Nazo,"Mecha, Parody, Slice of Life",13,5.72,404
28423,Kyoukai no Rinne (TV),"Comedy, Romance, School, Shounen, Supernatural",25,6.98,47036
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",12,7.63,218747
28537,Garo: Guren no Tsuki,"Action, Demons, Fantasy, Magic, Supernatural",23,5.96,17515
28595,Pac-World,"Adventure, Comedy, Sci-Fi",52,5.47,212
28613,Ginga Jinpuu Jinraiger,"Action, Adventure, Mecha",Unknown,,627
28617,Punch Line,"Comedy, Ecchi, Sci-Fi, Super Power, Supernatural",12,7.16,93000
28619,Ranpo Kitan: Game of Laplace,Mystery,11,6.75,66777
28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",11,7.35,81230
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",12,7.39,253027
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",50,7.74,5098
28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",12,7.91,193566
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",13,8.45,205987
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",13,8.59,71295
28791,Gunslinger Stratos: The Animation,"Action, Sci-Fi",12,6.23,47587
28817,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",12,6.82,47642
28819,Okusama ga Seitokaichou!,"Comedy, Ecchi, Romance, School, Shounen",12,6.88,91241
28825,Himouto! Umaru-chan,"Comedy, School, Seinen, Slice of Life",12,7.55,158041
28833,Chain Chronicle: Haecceitas no Hikari,"Action, Adventure, Fantasy, Magic, Shounen",12,,5678
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,"Parody, School, Slice of Life",12,6.88,2007
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",12,6.57,8213
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",13,7.25,2655
28883,Hidan no Aria AA,"Action, School, Shoujo Ai",12,6.4,39538
28887,Setsuzoku Muyou,Comedy,26,4.5,93
28891,Haikyuu!! Second Season,"Comedy, Drama, School, Shounen, Sports",25,8.93,179342
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",12,7.97,244314
28921,Disney Tsum Tsum,Kids,Unknown,6.61,359
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",12,7.84,190058
28929,Vampire Holmes,"Comedy, Mystery, Supernatural, Vampire",12,3.63,10403
28977,Gintama°,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",51,9.25,114262
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",12,7.8,73909
28981,Ame-iro Cocoa,"Comedy, Slice of Life",12,4.8,14295
28999,Charlotte,"Drama, School, Super Power",13,7.91,310137
29003,Lena lena,Slice of Life,13,5.33,69
29017,Wooser no Sono Higurashi: Mugen-hen,"Comedy, Fantasy, Slice of Life",13,6.77,2810
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Seinen, Slice of Life",13,7.49,73285
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",10,8.08,111962
29099,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",24,5.45,86
29163,Sore ga Seiyuu!,"Comedy, Slice of Life",13,7.15,25707
29209,Tomodachi de Iyou ne,"Kids, Slice of Life",26,7.5,40
29325,Ghost in the Shell: Arise - Alternative Architecture,"Mecha, Police, Psychological, Sci-Fi",10,7.33,21805
29361,Kareshi wa Hammerhead Shark,"Comedy, Kids, Slice of Life",Unknown,3.78,120
29367,Jam the Housnail,"Adventure, Kids",15,7,49
29369,Tick &amp; Tack,"Fantasy, Kids",10,5.5,41
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",41,4.75,43
29373,Bip to Bap,"Adventure, Kids",4,4.2,46
29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",40,5,45
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",10,5.8,49
29387,Momonga-mon,"Adventure, Kids",5,5.8,42
29389,Shiro Hon,"Adventure, Kids",6,6.5,44
29399,Ousama Monogatari,"Adventure, Kids",Unknown,5.6,101
29401,Shiritori Oukoku,Kids,3,4.71,48
29425,Teach,"Adventure, Kids, Music",4,7,43
29427,Mori no Ratio,"Adventure, Fantasy, Kids",Unknown,5,61
29431,Eddie the Fast Break,"Kids, Sports",Unknown,6.11,67
29435,Ongaku Sekai Ryokou,"Kids, Music",Unknown,2.67,45
29467,Bubaga,"Adventure, Kids",8,7.6,48
29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",9,5.75,50
29471,Saikin Ponta,"Kids, Slice of Life",12,6,62
29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",3,6.67,37
29485,Talpy,"Fantasy, Kids",12,8.25,38
29487,Paniponi,"Kids, Slice of Life",Unknown,4.75,55
29489,Karasu no Puuta,Kids,Unknown,8,42
29507,Hamster Sam,"Kids, Music",4,6,42
29527,Kagee Mukashibanashi,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",65,7.5,87
29529,Kagee Aesop Monogatari,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",26,7.17,85
29589,Denpa Kyoushi (TV),"Comedy, Romance, School, Shounen",24,6.94,67336
29643,6HP (Six Hearts Princess),Magic,Unknown,,1687
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",51,5.19,486
29715,Nar Doma,Comedy,26,5.02,2124
29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",24,6.43,729
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,10,5.47,75
29740,Notteke Explet&#039;s,Kids,26,5.33,38
29745,Korokoro Animal,Kids,60,6,43
29746,Kaden Manzai John TV Show!,Comedy,25,5.67,42
29747,Warai no Show Gakkou,"Comedy, Kids",20,6,38
29748,Kabushiki Kaisha Zoo,"Comedy, Kids",12,6.33,46
29758,Taboo Tattoo,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",12,6.11,99460
29759,Korokoro Animal 2,Kids,51,4.67,45
29785,Jitsu wa Watashi wa,"Comedy, Fantasy, Romance, School, Shounen, Supernatural",13,7.15,88500
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",12,7.53,193822
29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",12,8.01,38102
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",13,8.04,244268
29836,Akuei to Gacchinpo,"Comedy, Kids",13,4.57,83
29843,Akuei to Gacchinpo: Tenkomori,"Comedy, Kids",12,4.09,68
29844,Nekoronde TV.,Comedy,12,4.55,46
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",32,5.25,240
29854,Ushio to Tora (TV),"Action, Adventure, Comedy, Demons, Shounen, Supernatural",26,7.71,90931
29865,BAR Kiraware Yasai,Comedy,13,5.04,1785
29941,Million Doll,Music,11,4.95,8389
29974,"Diabolik Lovers More,Blood","Harem, School, Shoujo, Vampire",12,6.13,37924
29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",12,6.71,38618
30015,ReLIFE,"Romance, School, Slice of Life",13,8.24,202249
30016,Nanbaka,"Action, Comedy, Drama",13,7.19,57325
30025,Otenki Boys,"Kids, Super Power",30,6.33,39
30026,Ekubo Ouji,"Comedy, Kids",50,6.5,39
30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",39,8,42
30028,Sekai Meisaku Douwa Series,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",4,6.71,103
30030,Jewelpet Magical Change,"Comedy, Fantasy, Magic, Shoujo",39,6.62,1007
30034,Dolittle-sensei Monogatari,"Adventure, Kids",13,6.5,57
30039,Future Card Buddyfight 100,Game,50,6.98,1365
30048,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",13,4.2,55
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",13,4.2,44
30060,Chii Jiaan Chuaanqii,"Action, Adventure, Fantasy",26,5.33,56
30091,Chaos Dragon: Sekiryuu Seneki,"Action, Fantasy, Supernatural",12,5.86,62257
30116,Yancharu Moncha,Kids,80,7.33,38
30117,Monpy,"Adventure, Kids",18,5.67,35
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",84,4.75,40
30119,Yowamushi Monsters,Kids,Unknown,6.33,85
30120,Spoon-hime no Swing Kitchen,"Adventure, Kids",Unknown,9.6,47
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",Unknown,4,40
30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",12,7.93,157551
30127,Danchigai,"Comedy, Slice of Life",12,6.64,37913
30129,Konna Ko Iru kana,Kids,Unknown,4,38
30131,Uwabaki Cook,Kids,13,4.57,67
30138,Rusuden Hour: Sodan Brothers,Comedy,25,7.67,51
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,"Adventure, Kids",26,6.33,45
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,13,5.1,152
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",Unknown,6.25,143
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy, Magic, Shoujo",52,5.91,497
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",13,5.52,134
30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Mystery,12,7.49,99665
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",12,7.29,97674
30223,Shishou Series,"Horror, School, Seinen, Supernatural",Unknown,,3165
30230,Diamond no Ace: Second Season,"Comedy, School, Shounen, Sports",51,8.5,38531
30232,Tamagotchi! Tamatomo Daishuu GO,"Comedy, Fantasy, Kids",26,6.75,187
30240,Prison School,"Comedy, Ecchi, Romance, School, Seinen",12,8.03,227734
30251,Venus Project: Climax,"Action, Music",6,5.5,4974
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",12,8.82,552458
30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",12,8.04,44335
30291,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",8,6.53,1947
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",12,7.78,188685
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",12,7.39,181845
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",130,6.86,123
30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",12,7.38,16736
30355,Wakaba*Girl,"Comedy, School, Slice of Life",13,7.01,22773
30363,Shinmai Maou no Testament Burst,"Action, Demons, Ecchi, Fantasy, Harem, Romance",10,7.13,93293
30375,Starmyu,"Music, School, Slice of Life",12,7.08,21032
30382,Aquarion Logos,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",26,5.89,11756
30383,Classroom☆Crisis,"School, Sci-Fi",13,7.16,55977
